Result,surface,best_of,w_heightdiff,w_agediff,w_acediff,w_dfdiff,%w_1stIndiff,%w_1stwondiff,%w_2ndwondiff,w_rankdiff,w_rankpointsdiff
1,1,3,-13,1.96577687,-7,-1,-0.090771099,-0.123529412,-0.22417154,2,-160
0,1,3,23,7.03080082,13,-3,0.117307692,0.047504026,-0.004901961,-22,1062
0,2,3,16,5.5578371,-1,3,-0.051915323,0.240150094,-0.146666667,43,-196
1,2,3,6,1.12251882,-2,6,0.107725018,-0.229166667,-0.22962963,-108,103
0,2,3,-2,-0.26283367,2,-1,0.090348258,0.117105263,0.143143144,-178,880
1,2,3,3,1.33880904,0,2,0.150829082,-0.446138211,0.04173913,38,-212
1,2,3,8,1.7467488,-10,7,-0.196808511,-0.235042735,-0.555555556,31,-134
0,2,3,7,-6.70773443,4,2,0.037278002,0.07037037,0.025,277,-973
0,2,3,-5,-1.60164271,-1,-1,-0.102232984,0.090277778,0.124824684,-64,1621
1,2,3,12,-1.27036276,5,2,-0.0908414,0.020861678,-0.183333333,282,-1120
0,2,3,27,3.6714579,6,-1,0.156898657,0.084515031,0.048648649,37,-1717
0,2,3,-5,0.89253935,-1,1,0.020833333,-0.024167562,0.025659824,13,-975
0,2,3,5,-5.14168377,-5,-3,-0.0375,0.047667343,-0.038461538,45,-745
0,2,3,11,1.61259411,-2,-1,-0.011085973,0.143049932,0.035759898,65,-228
1,2,3,20,5.40451745,3,4,-0.137997433,-0.232843138,-0.242296919,798,-1091
1,2,3,-11,6.40383299,-9,-2,0.134740259,-0.243939394,-0.278985507,667,-1020
1,2,3,10,-9.89459274,3,-1,-0.005322295,0.003846154,-0.142567568,29,-464
0,2,3,7,-7.66872005,-2,3,-0.012203565,0.183706943,-0.021276596,-13,64
1,2,3,0,-0.67624914,-4,0,-0.021025345,-0.088584136,-0.047256098,-114,1322
1,2,3,-5,-7.38398357,-3,1,-0.110244594,-0.010964913,-0.077124183,-30,147
0,2,3,-13,-1.85352498,-5,4,-0.120408163,0.077732793,0.043560606,-115,741
0,2,3,-5,1.19917865,2,-2,0.142361111,0.002145002,-0.002597402,19,-300
0,2,3,15,-8.50924024,4,-3,0.04769953,0.100616991,0.068681319,48,-585
0,2,3,20,8.86516085,0,-3,0.012127512,0.184852374,-0.125375375,63,-577
1,2,3,-12,-0.03011636,2,0,0.0875,0.139601139,-0.095238095,-43,262
0,2,3,-2,3.39219712,4,-1,0.075317605,0.06504065,0.252100841,57,-222
1,2,3,2,3.60848734,-9,-3,-0.106765328,0.091025641,-0.177350427,-37,130
1,2,3,-8,-0.8569473,-4,3,-0.078908554,-0.056211958,-0.160714285,-10,54
0,2,3,-2,-0.64339494,-12,-1,0.004615385,-0.007056452,0.027631579,70,-434
1,2,3,-2,6.76249144,-1,6,0.087720922,-0.08875129,-0.099025974,37,-225
1,2,3,-10,1.22929501,3,3,-0.048451835,0.05,-0.134615384,7,-115
1,2,3,3,5.50581793,-2,0,-0.346320346,-0.0625,0.064102564,-34,438
1,2,3,-2,7.28815879,-5,3,0.156266956,-0.120177384,-0.089285714,-26,338
1,2,3,10,-0.60232717,-3,0,-0.044538707,-0.295384615,-0.075,55,-838
1,2,3,2,-6.70499657,1,0,0.081536388,0.093674456,-0.174242424,24,-248
1,2,3,0,-3.60301163,-1,7,0.022727272,-0.218604651,-0.047511312,-22,545
0,2,3,-7,5.45379876,0,-3,0.085050799,-0.005928853,0.178947368,-15,145
0,1,3,-10,3.91786448,-2,-4,0.131329114,0.063247864,0.117592593,-70,118
1,1,3,-13,-4.46543463,-14,-2,0.182562134,-0.088649544,-0.098581561,323,-1611
0,1,3,-15,-2.20944558,-1,2,0.051098162,0.036458333,-0.138047138,127,-783
1,1,3,0,-6.18206708,-10,-1,0.112785388,-0.131578947,0.059740259,126,-1027
0,1,3,25,-1.68377824,3,-2,0.003881987,0.170977012,0.265993266,-141,1408
1,1,3,16,10.66392882,8,5,-0.151401869,0.225198413,-0.242937853,-59,780
1,1,3,-13,-2.7816564,-2,6,-0.105475041,0.028490028,-0.021303259,28,-1474
1,1,3,-26,-4.61875428,-12,-1,0.13,-0.187165776,0.0625,63,-1130
0,1,3,8,-1.5633128,-4,9,-0.053449543,0.081001952,-0.071428571,-147,593
1,1,3,5,0.43531828,1,-3,0.026284016,-0.010127932,-0.06097561,49,-2295
0,1,3,13,-0.88980151,8,-5,0.217032967,0.142105263,-0.00952381,-87,819
0,1,3,8,-0.40520192,16,-2,0.132867133,0.297619047,0.340277778,-799,1910
1,1,3,8,1.93839836,4,2,-0.184738956,0.035,-0.111627907,71,-1596
1,1,3,0,-6.88843258,-2,2,-0.010204082,-0.099358975,-0.176923077,-37,373
1,1,3,-6,8.93086926,-17,-5,0.05337005,-0.080952381,-0.162162163,101,-2630
0,1,3,-10,-5.83983573,-8,-4,0.160215053,0.021929825,0.01546073,178,-1650
0,1,3,-5,-2.73511294,-8,-2,0.064693802,-0.063768116,0.214285714,74,-912
0,1,3,18,-2.32443532,8,-5,0.037301587,0.235042735,0.143325144,-28,295
0,1,3,-20,-1.26488706,-3,2,0.008039983,0.204369274,0.062637363,-23,1860
1,1,3,-13,5.52772073,-10,0,-0.085299456,-0.139751553,-0.263858093,67,-2485
1,1,3,2,2.13278576,3,4,-0.044965787,-0.007142857,-0.220394737,-100,284
1,1,3,-18,-7.29637235,-12,2,-0.107130701,-0.008148631,-0.091803279,-38,3105
0,1,3,-11,-1.74401096,-2,2,0.057165862,0.115222877,-0.211428571,9,-930
1,1,3,-20,-6.13004791,-16,1,0.087519026,-0.032442067,-0.031168831,155,-695
0,1,3,20,-7.30732375,2,-1,0.128053586,0.22971652,0.164596273,-1,10
0,1,3,18,6.35455168,10,0,-0.050654806,0.010714286,0.171554252,26,-1240
0,1,3,-5,-10.92402464,-2,-1,-0.007876835,0.082352941,0.254901961,-37,2190
0,1,3,-13,2.02053388,-1,-2,-0.024829932,0.193849021,0.202173913,41,-184
1,1,3,3,1.52224504,0,3,0.017826826,-0.024570024,-0.05625,52,-1628
1,1,3,-8,0.29021218,-1,-5,0.004578755,-0.161616162,-0.153333333,208,-2103
1,1,3,-5,-3.31279945,-7,-3,-0.180392157,-0.112959381,0.047368421,13,-710
0,1,3,13,0.20807666,6,2,-0.122883316,0.083333333,0.066257131,-20,265
1,1,3,-2,-0.78302532,-1,1,0.064035088,-0.129004329,-0.183501684,-29,927
1,1,3,-25,1.68377823,-13,0,0.232234432,-0.113445379,-0.099326599,135,-1621
1,1,3,-28,1.11978097,-19,4,-0.163768116,-0.127895753,0.0625,45,-600
1,1,3,0,9.20739219,-6,-2,-0.116883116,-0.275,-0.333333334,21,-680
0,1,3,-10,-2.21765913,5,-2,0.084667437,0.122093023,0.107758621,-33,1582
0,1,3,-8,-3.41136208,-15,-1,-0.053571429,0.09,0.1,12,-820
0,1,3,5,6.85284052,4,-5,0.18647343,0.120300752,0.286324787,-113,6057
1,1,3,10,-10.48049281,3,1,0.009387755,-0.118945869,-0.02173913,-16,1080
0,1,3,0,4.06297057,0,-1,-0.03916084,0.138888889,0.278947368,-28,1317
0,1,3,15,3.3264887,3,-7,0.056034483,-0.037229438,0.031428571,13,-1405
1,1,3,15,-1.04859685,5,3,-0.1184573,0.105889724,-0.2007722,-29,2885
0,1,3,-2,-3.73169062,5,1,0.066546221,-0.001818182,0.076013514,-15,1609
1,1,3,-10,2.47227926,3,1,-0.065217391,-0.052014652,-0.095238096,-8,815
0,1,3,15,5.14989733,14,2,-0.109943715,0.197388633,0.02173913,17,-1090
0,1,3,10,-13.36344969,9,0,0.082935302,0.232727273,0.146464647,-14,557
0,1,3,13,-10.83915126,11,-2,0.026315789,-0.001522649,0.086627907,-21,2170
0,1,3,-13,2.49418207,3,-3,0.082110412,0.133333333,0.013729977,32,-2189
0,1,3,10,0.64887064,11,-2,0.011764706,0.026530612,0.027777778,-30,5290
0,1,3,-10,-1.61806981,-13,-2,-0.012745896,0.077501446,0.001307189,-6,420
1,1,3,-2,-4.10951403,-2,-2,-0.121956475,0.060461957,-0.073684211,-41,2182
1,1,3,-5,-1.38809035,-6,-1,-0.069169961,-0.259615385,-0.202020202,-12,730
0,1,3,5,-1.98220397,1,-1,-0.007692308,0.032212885,0.164251208,-16,1880
0,1,3,2,6.68309377,3,-1,-0.128127112,0.159043659,0.148571429,-13,4210
1,1,3,-20,-5.36344969,-5,-3,0.0625,-0.194444444,0.046825397,-16,292
0,1,3,-5,-10.92402464,0,2,-0.02407045,0.024390244,0.079741379,-24,2300
0,1,3,-5,5.65913758,0,0,-0.052552552,0.088888889,0.412356322,-49,5657
1,1,3,-13,15.69883641,-4,1,-0.185481292,-0.101174345,-0.034188034,-5,2985
1,1,3,12,-4.0164271,-2,3,0.140990517,-0.02998776,-0.174025974,-30,1355
1,1,3,-2,3.01711156,-5,-4,0.012846308,-0.19004329,-0.010536399,-15,1020
1,1,3,-13,-0.79397673,-11,-4,0.023412699,-0.096716947,-0.067028985,28,-1145
0,1,3,-13,7.72895277,-1,2,0.157081014,0.034848485,0.068376069,-6,175
0,1,3,2,-3.76728268,0,-2,0.196562836,0.114832536,0.102272727,-14,359
1,1,3,-5,9.57152635,-2,-1,-0.045031056,-0.194117647,-0.215909091,21,-1170
0,1,3,-7,-1.23203286,-7,-2,0.153923038,-0.068181818,0.0625,1,-12
0,1,3,-23,-2.47501711,-15,-2,-0.086105676,0.236111111,0.032592593,44,-749
0,1,3,30,-4.38603696,5,1,0.063005391,0.140198511,0.152592593,10,-790
0,1,3,10,8.99657768,8,4,0.040429043,0.119047619,-0.203947368,-21,838
0,1,3,5,-5.5633128,2,-5,-0.002998237,0.100930233,0.127837515,-69,1149
0,1,3,-12,0.5284052,-5,1,-0.012914335,-0.043981481,0.165377176,-8,90
1,1,3,0,9.65092402,-3,0,-0.115369946,-0.037110342,-0.045454546,23,-1820
0,1,3,-5,2.22313484,-1,1,0.204650143,0.056896552,-0.007309942,-38,635
0,1,3,-2,-3.88774812,-4,-4,0.148093842,-0.016611295,0.231578947,-9,831
0,1,3,-15,-0.72826831,-4,1,0.025704225,0.036789298,0.097426471,16,-869
1,1,3,-7,6.28062971,-2,0,-0.033192091,-0.351282052,-0.164576803,17,-2485
1,1,3,-20,-6.13278577,-7,-5,-0.080259923,0.033673469,-0.010449321,-32,1725
0,1,3,13,-6.46680356,13,-1,0.257640068,0.175438596,-0.008503402,-48,1079
0,1,3,-5,-4.69267625,-12,-9,0.130839002,-0.096742021,0.104651163,2,-150
0,1,3,0,0.04106776,4,-1,-0.072252748,0.150810429,0.288537549,-27,6165
1,1,3,10,2.64202601,-3,-3,-0.191256831,-0.005028736,-0.072916667,19,-1700
0,1,3,-13,9.27583847,1,3,-0.12745098,0.090277778,0.124756336,14,-960
1,1,3,-2,5.18001369,-2,-3,0.044565217,-0.125095347,-0.042857143,28,-2839
1,1,3,15,16.15879535,20,2,-0.088043478,-0.12962963,0.016194332,21,-725
0,1,3,-3,1.62354552,4,-4,0.178534836,0.027777778,0.201451905,-22,5820
0,1,3,15,-2.65571526,6,-2,0.075675676,0.364444444,0.416666667,-35,2090
0,1,3,-10,11.42231349,-2,1,-0.101190476,0.21919192,0.366666667,23,-2685
1,1,3,-8,8.89801506,-6,-3,0.017857143,-0.162698413,-0.223809524,-21,5785
0,1,3,-18,-6.05338809,-4,1,-0.07063492,0.076410114,-0.082748948,-8,960
0,1,3,18,-13.06776181,13,-1,-0.016689467,0.135833333,-0.123873874,-8,425
0,1,3,-5,3.94798084,-9,1,-0.140677966,0.11038961,0.247863248,-12,1300
1,1,3,3,-9.2402464,3,1,0.051172099,-0.156156156,-0.189655172,-43,217
0,1,3,-16,-5.70020534,-2,3,-0.149669846,0.185185185,0.275,-18,91
1,1,3,0,-6.78439425,-3,3,0,-0.241666667,-0.28,229,-621
0,1,3,10,0.3340178,3,-1,0.081395349,0.24,0.226666667,20,-110
1,1,3,-5,5.46748802,0,2,-0.110661269,-0.112934363,-0.15,11,-107
0,1,3,8,5.01026694,12,0,0.036692224,0.142697882,0.133133134,-83,300
0,1,3,-3,9.55783709,5,8,-0.120384873,0.221611722,-0.153878406,91,-1860
1,1,3,11,7.39493498,2,0,-0.105606759,0.081761007,-0.011111111,-28,385
1,1,3,0,1.44832307,4,-3,0.004336044,-0.04399093,0.125906395,-16,259
1,1,3,10,-3.01984942,5,2,-0.069879518,-0.095365419,-0.034690799,-49,404
1,1,3,-8,6.36276523,-7,3,0.058176101,-0.019607843,-0.126315789,15,-210
0,1,3,9,5.40451745,0,2,-0.007462687,-0.089460785,0.136363636,38,-332
0,1,3,21,5.82614647,3,5,0.034146341,-0.001602564,-0.058333333,-56,1704
1,1,3,-3,-2.20944559,0,-2,-0.118181818,-0.147058824,-0.164502164,69,-1788
1,1,3,16,7.06365503,-5,0,-0.026041667,-0.151567945,0.057971015,-9,96
0,1,3,5,-6.88843258,7,-1,-0.019682887,0.039097745,0.208333334,-50,439
1,1,3,0,2.82546201,5,-1,-0.167241379,0.006410256,-0.2,67,-1780
0,1,3,11,4.09856263,2,-3,-0.094320988,0.112533693,0.116883116,-52,1700
0,1,5,5,4.07392197,4,3,-0.099773242,0.13366961,0.074594595,-84,7008
1,1,5,-3,0.90622861,-8,-2,0.00700554,-0.106643356,-0.104915627,-29,575
0,1,5,13,6.6365503,0,0,0.118954248,-0.001466275,0.180434783,-27,1269
0,1,5,-22,-8.96372348,8,2,0.030552189,0.090307203,0.065248227,-86,1980
0,1,5,7,-6.17659138,2,-3,0.183574879,0.287705326,0.392857143,6,-49
1,1,5,-5,-0.44900753,-15,3,0.060710195,-0.129166667,-0.071428571,57,-1260
1,1,5,8,6.38193018,4,0,-0.072719181,-0.065710616,-0.085365854,-25,505
1,1,5,5,-4.69267625,-8,-3,-0.031019119,-0.043715847,-0.019776877,-13,76
1,1,5,5,-6.6036961,-1,-1,-0.268025079,-0.266666667,-0.100840336,35,-418
0,1,5,3,9.42368241,5,-2,0.033222592,0.009324009,0.227272728,-40,564
1,1,5,-3,-4.20533881,-4,-3,0.311125079,-0.185185185,-0.18,166,-868
0,1,5,15,-1.82340863,5,-3,-0.073684802,0.155907211,0.078161593,-35,92
0,1,5,-10,5.86721424,-14,-5,0.113910278,0.016676593,0.086524822,218,-2105
1,1,5,7,4.1451061,7,2,-0.003947368,0.088274045,-0.270308123,68,-1879
1,1,5,-8,-3.05817933,-13,-2,0.055152395,-0.410945273,0.102564103,-40,192
0,1,5,8,1.97672826,5,-2,0.130937555,0.201215805,0.066666667,-131,910
1,1,5,-15,2.7761807,-8,-1,0.045201239,-0.239795918,0.010628019,18,-985
0,1,5,11,-1.51129363,12,2,-0.122474748,0.314893617,-0.071018651,-79,613
1,1,5,-18,-5.8918549,-11,7,-0.141192661,-0.077010449,-0.134262656,50,-1683
0,1,5,-2,7.28815879,4,2,0.060403101,0.004035957,0.1,-10,150
1,1,5,0,-9.45379877,-11,-2,0.106618611,-0.139804501,-0.185150376,123,-1495
1,1,5,-7,-1.74674881,-13,-6,0.12153777,-0.12102342,-0.013506494,-164,409
0,1,5,-5,5.50034223,7,-1,0.138997079,0.257122507,-0.035555556,-75,2072
0,1,5,5,-4.34223135,7,-3,0.074599542,0.149529781,0.088596491,-46,410
1,1,5,0,1.36071184,11,2,0.050668885,-0.041985138,-0.038043478,62,-1181
1,1,5,-3,-0.70362765,0,0,-0.186092195,-0.057048093,-0.114736842,289,-2065
0,1,5,-5,-3.1321013,4,-3,-0.038461538,0.233333333,0.033333333,-407,481
0,1,5,8,-5.73305955,-1,-7,0.077380952,0.032994397,0.122505543,78,-1157
1,1,5,13,9.53319644,1,-1,0.131455399,-0.270242915,-0.268065268,62,-714
1,1,5,-12,-0.33127995,6,4,0.064229365,0.049751243,0.02457297,-6,35
1,1,5,-15,-1.34702259,-15,1,-0.029533835,-0.034465534,-0.105303031,-15,230
1,1,5,16,3.14031485,2,8,-0.083598904,-0.037288136,-0.1875,-46,1559
0,1,5,-22,-0.55852156,-2,1,-0.039423853,0.042727273,-0.106421357,-58,1833
0,1,5,10,2.89117043,12,7,-0.084415584,0.101154619,-0.065080136,-35,1085
1,1,5,11,1.61259411,-3,3,-0.079261788,-0.248599439,-0.117520215,51,-327
1,1,5,-2,-0.87885011,-7,6,-0.005609362,-0.157755984,-0.068257491,98,-6604
1,1,5,0,-2.15195072,-3,1,0.009557945,-0.087053571,-0.022113023,8,-170
1,1,5,10,-4.11498974,-4,2,-0.096875,-0.17037037,-0.252873564,92,-694
0,1,5,-2,-5.39904175,4,-3,0.055871212,0.116682739,0.245559846,155,-430
0,1,5,-13,-3.34839152,-6,-3,0.108013937,0.176406926,0.264097745,-103,2035
0,1,5,23,-2.50787132,18,3,0.145531401,0.18662614,0.089411765,-50,1392
0,1,5,-6,1.71115674,-4,-10,0.122253981,-0.015644956,0.054705882,-14,399
1,1,5,10,-1.3963039,9,0,0.023809524,-0.005882353,-0.102559205,-17,785
1,1,5,-13,-2.2861054,-6,3,-0.029496699,-0.050646552,-0.064722617,223,-1159
1,1,5,-2,-5.98767968,-9,0,-0.028189245,-0.139525284,-0.017857143,-91,1324
1,1,5,2,-2.36824093,7,2,-0.106763925,-0.126513317,-0.040601503,-4,11
0,1,5,-10,-8.15058179,-4,2,0.045175352,0.089417556,0.156153846,-34,544
1,1,5,-8,4.98288844,-16,-3,0.118072289,-0.255952381,-0.165282392,67,-3467
1,1,5,3,-0.94729637,8,2,-0.04976001,-0.12972973,-0.114285715,58,-6830
1,1,5,13,2.74058864,0,0,-0.009462365,-0.310810811,-0.146381579,-12,169
0,1,5,-30,-4.26557153,-1,-4,0.161150634,0.145833333,0.071428571,-8,610
1,1,5,3,-0.11772759,-4,2,-0.00915751,-0.072315883,-0.197994987,32,-5895
0,1,5,-5,5.66187543,3,3,-0.055911582,0.200980392,0.023255814,-198,915
1,1,5,-15,0.44353182,-14,-3,-0.016798419,-0.126387397,-0.15,-15,1065
0,1,5,2,-5.18001368,5,-1,0.055099395,0.153246753,-0.058823529,-26,2775
1,1,5,16,2.32169747,7,6,0.035706763,-0.018466987,-0.303361345,-12,941
1,1,5,2,9.47022588,1,3,-0.190377191,-0.166028097,-0.103040541,96,-1734
0,1,5,2,-6.16290212,0,3,-0.080357143,0.006521739,0.122987478,-83,1672
1,1,5,28,3.88227241,8,5,-0.142594889,0.113411341,-0.177419355,-26,2875
1,1,5,-5,-2.4312115,3,0,-0.105389442,-0.171122994,-0.360902255,63,-6894
1,1,5,-7,-2.18754278,-7,0,-0.080416666,-0.204823747,-0.242964353,34,-6010
1,1,5,-13,-4.94455852,-4,1,0.058415032,-0.014652015,0.015940143,-20,2570
0,1,5,8,-0.12594114,12,-1,-0.024596774,0.352425181,0.162356322,-6,611
1,1,5,-20,4.42162902,-12,6,-0.138332591,-0.104395605,-0.097031458,8,-260
1,1,5,15,-1.52224504,6,4,0.005630631,0.050420168,-0.114777619,-13,930
1,1,5,-13,7.1266256,5,2,-0.059130222,-0.086309524,0.053217223,-25,5685
0,1,5,5,1.38809035,2,-4,0.12444978,0.008658008,0.053442029,11,-735
1,1,5,-18,-1.09787816,-3,0,-0.014175258,-0.022939068,-0.295238096,14,-945
1,1,5,13,-2.30800821,2,2,-0.059064327,-0.054945055,-0.43875,27,-6185
0,1,5,15,5.14989733,21,-1,-0.019012945,0.193731013,0.132440476,13,-865
0,1,5,-18,-0.04380561,-9,-3,0.032407407,0.110069444,0.34006734,-31,6285
1,1,5,2,-2.39014374,-1,2,-0.028638762,-0.080021924,-0.097278912,-5,49
1,1,5,-13,-4.64065708,-4,6,-0.018214086,-0.105922003,-0.076923077,-50,942
0,2,5,-5,-0.18617386,-16,1,0.094841237,-0.021346469,-0.045543266,-193,291
1,2,3,-10,0.83778234,-15,0,-0.118421053,-0.110435664,-0.165845648,126,-3718
0,2,5,6,1.70020534,-13,2,0.039004183,-0.025583982,0.126660559,153,-872
0,2,5,-3,-3.15674196,10,0,0.138776428,0.071817384,-0.242021277,216,-190
0,2,5,-2,-1.52772074,2,3,0.077886977,0.129443327,0.00801282,33,-290
1,2,5,20,1.48117728,-11,-1,0.105501447,-0.086419753,0.032670455,173,-2395
0,2,5,15,-11.1211499,30,-1,0.043846721,0.244318182,0.074864499,-57,1564
0,2,5,-30,4.38603696,-4,-7,0.092915076,0.044035675,0.032820513,-8,450
0,2,5,-5,3.65229295,-5,-3,0.229323308,-0.103554393,0.094941957,58,-1393
0,2,5,8,5.2019165,6,0,0.063613617,0.035126582,0.143089431,-62,1738
1,1,3,2,3.66872006,-2,0,-0.027701778,-0.021466905,-0.209411765,-37,110
1,1,3,-7,0.50924024,-12,2,0.07622443,-0.075944767,0.00952381,69,-163
0,1,3,12,-6.06433949,-3,4,0.006798286,-0.029004329,0.077104642,-84,418
0,1,3,3,-0.22176592,0,1,0.148113791,-0.146606335,-0.140151515,52,-844
1,1,3,7,0.84873374,-3,2,0.079192547,-0.130769231,-0.423809524,42,-464
0,1,3,10,-0.38329911,11,-1,-0.131016043,0.294634146,0.173846154,-46,176
0,1,3,2,3.57015743,-8,-4,0.06277245,-0.079298246,0.222222223,-40,852
0,1,3,-6,2.88021903,3,0,0.075956284,0.14241486,0.101010101,-16,41
1,1,3,20,5.29500342,-4,2,-0.207671957,-0.056206089,0.113712375,119,-2260
0,1,3,6,-3.07186859,4,0,-0.176532769,0.322843823,0.166666667,-94,657
0,1,3,-8,-8.79397673,0,-2,0.060752688,0.055984556,0.12173913,41,-1126
1,1,3,-2,4.54757016,-4,1,-0.097693351,-0.094980695,-0.047619048,-52,531
1,1,3,-8,-3.35386721,-4,0,-0.04981837,-0.078709677,0.1875,-64,1419
0,1,3,13,-5.34976044,3,2,0.066472041,0.143310658,-0.020833333,74,-209
0,1,3,33,1.58247775,15,0,-0.033897211,0.08,-0.068908941,29,-1610
0,1,3,-3,-5.46201232,3,-1,-0.048767123,-0.071050643,0.464285714,-18,168
0,1,3,-8,1.25667351,2,0,0.068877551,0.064705882,0.322222222,9,-67
1,1,3,13,0.23271731,-1,-1,0.039831224,-0.06779661,0.025,154,-1287
1,1,3,-11,-2.79534565,-16,2,0.011396844,-0.128205129,-0.073684211,23,-291
1,1,3,5,1.8973306,-1,-1,0.032407407,-0.3375,0.010101011,-68,1050
1,1,3,11,0.18617385,9,6,-0.074814815,-0.066445183,-0.245065789,-54,541
1,1,3,0,-1.10882957,0,2,-0.091269841,-0.130434783,-0.038461538,31,-275
0,1,3,-5,-0.13963039,13,2,0.163798701,0.093884582,-0.095182138,57,-313
0,1,3,-11,-10.42847365,0,3,-0.032288698,0.206736353,-0.130555556,17,-299
1,1,3,-8,-5.03216975,-7,-1,-0.012048193,-0.263012182,0.159146341,40,-359
1,1,3,-5,-0.12046543,-2,4,-0.073182957,-0.186363636,-0.029411765,9,-55
0,1,3,3,3.95071868,16,0,-0.034079844,0.261870845,-0.018518519,-39,1505
1,1,3,11,6.92402464,6,-1,-0.12202381,-0.074324324,-0.003039514,67,-416
1,1,3,5,4.91170431,0,1,0.021790065,-0.033584906,-0.038277512,83,-1049
1,1,3,-8,-4.26283368,-6,3,0.11131924,-0.145263158,0.015151515,24,-273
0,1,3,5,-4.19438741,3,-4,0.010475423,-0.018939394,0.353333333,-60,1837
1,1,3,-3,-3.07734429,-1,-2,-0.22094055,-0.328947368,-0.244444444,148,-1235
0,1,3,-10,-2.17385353,-2,-1,0.071858691,0.15875,0.205627706,-34,1560
1,1,3,5,-0.89253936,3,-3,0.034421888,0.031336405,-0.035365854,-16,980
0,1,3,-6,-4.99110199,3,-2,0.115384615,0.073757764,0.056521739,26,-654
1,1,3,3,2.16837782,-7,-1,0.186252772,-0.366666667,-0.025454545,-12,125
0,1,3,-10,5.01574264,-3,2,0.159292035,0.109974425,-0.132697947,28,-132
1,1,3,8,6.03422313,0,2,-0.08045977,-0.005882353,-0.044444444,-11,113
0,1,3,-8,-2.45037646,3,0,0.145384615,0.102564102,0.358851674,59,-1188
1,1,3,2,-4.07665982,6,5,-0.10053313,-0.041666667,-0.212244898,-47,279
0,1,3,0,3.2991102,-5,-2,0.109848485,-0.130102041,0.278388278,65,-3213
0,1,3,-7,1.77960301,-3,-1,0.01254902,0.09375,0.1374269,-41,418
0,1,3,3,-1.84257358,5,1,0.008509064,0.231863443,0.028571429,50,-304
1,1,3,-15,-2.03148529,-6,1,-0.053878554,-0.184609693,-0.053113553,-35,374
0,1,3,-2,4.91444216,7,0,-0.143684272,0.067096774,0.040898156,41,-217
1,1,3,-5,1.2238193,-2,2,-0.375,-0.2,-0.25,35,-176
0,1,3,5,3.29363449,8,-2,0.050632911,0.189565217,-0.157784744,-45,185
1,1,3,-8,6.74058863,-11,2,-0.044255801,-0.089622642,0.016731017,-3,11
0,1,3,-13,2.64476386,5,-5,-0.035952748,0.186176143,0.3,-66,266
0,1,3,-11,-2.93223819,8,0,0.026229508,0.161038961,0.129370629,-150,831
1,1,3,5,1.56057495,6,2,-0.053061224,-0.115530303,-0.323529412,10,-32
0,1,3,-22,-0.58042436,4,0,0.068715642,0.075757576,-0.12,-76,2055
0,1,3,-5,-2.4421629,0,-3,0.112820513,0.063095238,0.064596273,-25,210
1,1,3,13,2.83641342,2,1,0.105128205,-0.030012004,-0.229143493,45,-390
1,1,3,15,-2.38193019,2,1,-0.069079939,-0.111801243,-0.023706897,-51,991
1,1,3,13,4.5448323,0,-3,0.015584415,-0.110054348,-0.103786816,78,-641
0,1,3,20,-13.10335387,9,4,-0.068535826,0.064903846,-0.080500894,-72,3629
0,1,3,-20,-1.37440109,3,-7,0.042151163,0.158119658,0.266806723,-49,1820
1,1,3,-5,3.59479809,-8,6,0.063241107,-0.142857143,-0.155555556,24,-248
1,1,3,26,-4.91718002,3,4,0.085294118,0.007142857,-0.170454545,-36,3189
1,1,3,-8,-3.53182751,-7,-3,0.215924427,-0.188039867,0.033333333,-13,200
0,1,3,-17,-2.08076659,5,-3,0.08988764,0.078904992,0.018604651,-41,1729
0,1,3,-12,-0.13141684,-2,-1,0.060247543,0.192176871,-0.180840665,-17,565
0,1,3,-10,7.32922656,0,-1,0.002484472,0.242278654,0.142028985,63,-2164
1,1,3,8,6.62286105,2,1,-0.160678091,0.082647585,-0.229166667,-37,463
1,1,3,-8,3.17316906,-11,4,0.141433317,-0.332386364,-0.313725491,41,-1383
1,1,3,9,3.26625599,-5,-1,0.120955316,-0.241758242,-0.369281046,77,-495
0,1,3,18,-2.72689939,2,0,0.022352941,-0.020833333,0.092592593,-8,495
1,1,3,-16,-1.01300479,-7,-9,0.062162162,-0.18009309,0.126315789,28,-2384
0,1,3,21,-1.26488706,6,-1,0.11627907,0.253333333,0.170940171,-73,1820
0,1,3,5,-5.412731,9,0,-0.105410585,0.042002012,0.013649426,16,-291
0,1,3,0,7.72621492,-5,2,0.124777184,0.038988409,0.050574712,-22,7640
1,1,3,-20,9.908282,-2,4,-0.14516129,-0.071428571,-0.025974026,22,-2660
1,1,3,2,-6.29705681,4,1,0.045454546,-0.104017217,-0.070588235,5,-39
0,1,3,3,-7.67967146,9,0,-0.010851997,0.175438596,0.075250836,-8,618
0,1,3,2,1.25941136,0,-2,0.309090909,0.461038961,0.236842105,-37,1582
0,1,3,-10,-2.64202601,-2,0,0.108505747,0.005134788,-0.003921568,-16,1755
1,1,3,-18,-2.05065024,-7,1,-0.128458498,-0.29704301,-0.033333333,37,-1526
0,1,3,15,-11.1211499,12,-1,-0.011904762,0.71040724,0.204545455,-54,1554
0,1,3,5,-3.08555784,8,0,0.080593166,0.044117647,0.031798246,-5,1050
0,1,3,-21,-1.10335387,-17,-2,-0.206285254,0.035344828,0.421428571,-16,7040
1,1,3,5,-1.98220397,-11,2,-0.170112782,-0.105128205,-0.187363834,-15,2065
