Result,Hard,Clay,Best_of_3,surface,w_heightdiff,w_agediff,w_acediff,w_dfdiff,%w_1stIndiff,%w_1stwondiff,%w_2ndwondiff,w_rankdiff,w_rankpointsdiff
0,1,0,1,1,0.738579074,-0.216438341,1.516433343,-0.023447856,1.092591976,0.320311853,0.880732788,-0.101241502,0.190978625
1,1,0,1,1,-0.441719253,0.519224766,0.269305315,0.312797994,-0.407807097,-0.387142861,-1.185018745,0.192358347,-0.471516613
0,1,0,1,1,0.012241642,0.817409309,1.100724,-0.359693706,-0.73216113,1.230600909,0.52154683,0.107119681,-0.124512159
0,1,0,1,1,-0.169342716,-1.034194883,-0.007834247,-1.032185405,0.943506036,-0.539370638,1.055970505,0.268126049,-0.055819441
0,1,0,1,1,-0.895680148,0.980536909,-1.116392493,-0.023447856,-0.447464397,0.062700578,1.140161451,-0.622144458,0.155215921
1,1,0,1,1,-0.441719253,-0.929856776,-0.839252932,-0.359693706,-0.858446159,-1.528804707,-0.398662101,0.343893752,-0.641477977
1,1,0,1,1,-0.623303611,-1.194674308,-0.146404027,-0.695939555,0.765692427,-0.181352208,0.250749521,-0.243305944,0.35067149
1,1,0,1,1,2.282046118,-1.650690101,0.130735534,1.657781393,-1.617130653,0.162012372,-0.142145515,-0.716854087,0.304640287
0,1,0,1,1,2.554422655,0.411708849,1.100724,-1.704677105,2.851762399,1.676756804,0.125105878,-0.158067279,0.162297644
0,1,0,1,1,0.738579074,-0.678809753,-0.007834247,0.985289694,1.417157514,0.623707486,-0.205392787,-0.148596316,0.141052474
1,1,0,1,1,2.009669581,-0.224382867,-0.977822712,-1.704677105,0.329155406,-1.329153297,0.162177847,0.883738634,-0.725396401
0,1,0,1,1,0.193826,0.403234686,-0.56211337,-2.377168804,0.8898114,0.742200024,-0.276371637,-0.413783276,0.535858561
0,1,0,1,1,2.10046176,0.48903557,1.100724,-0.023447856,-0.213538665,0.068294945,0.661325404,-0.12965439,0.112725579
0,1,0,1,1,-2.075978476,-0.972757216,-1.947811178,-0.695939555,0.635274363,0.887288143,1.889564889,0.789029006,-0.379454207
1,1,0,1,1,0.012241642,1.877209077,0.546444877,0.649043844,-0.064060959,-0.285223185,-0.752876809,-0.158067279,0.245507896
1,1,0,1,1,-0.260134895,1.559957672,0.962154219,-0.359693706,0.545144171,0.401381315,-1.408174013,2.560099059,-0.486034146
0,1,0,1,1,0.466202537,-0.070788697,-0.284973808,-1.704677105,1.434351881,-0.144683434,0.664690437,-0.139125353,1.113019029
0,1,0,1,1,0.920163432,-0.931975316,0.407875096,-0.695939555,0.374131415,1.075759912,0.909665331,-0.300131722,0.57480804
0,1,0,1,1,0.556994716,0.119879928,0.130735534,-0.023447856,1.133047572,0.71489704,0.077620439,-0.366428461,0.948723043
1,1,0,1,1,-0.169342716,0.82694274,-0.56211337,-0.359693706,0.293032194,-1.808701473,-0.410164786,0.77008708,-0.84684796
0,1,0,1,1,0.920163432,-0.223323597,-0.146404027,-0.359693706,1.913075239,1.386081174,1.113626329,-0.319073647,0.626150536
0,1,0,1,1,-1.531225401,-1.277827015,-0.146404027,0.312797994,0.568258627,-0.343102308,1.461287114,0.561725898,-0.156379915
1,1,0,1,1,0.920163432,1.107119691,1.100724,-1.032185405,0.484182627,-0.023314594,-0.77005444,0.145003532,-1.00618674
0,1,0,1,1,-0.441719253,-1.443073155,0.130735534,-0.023447856,0.53084879,1.233160128,0.519075996,-0.584260607,1.179587231
0,1,0,1,1,2.736007013,-0.352024918,1.655003123,-1.032185405,1.304225275,0.368625976,-0.308927714,0.06923583,-0.340504727
0,1,0,1,1,1.646500865,0.026664156,2.209282247,-1.368431255,0.227937913,0.775894655,0.656497299,0.078706792,-0.287391801
0,1,0,1,1,0.466202537,-0.594597778,0.269305315,0.312797994,-1.50846124,2.097985542,0.476248216,-0.972570084,3.007380076
1,1,0,1,1,-0.441719253,1.196628016,-0.146404027,-0.695939555,-1.505863791,-1.347240462,0.75891155,-0.290660759,1.341404613
0,1,0,1,1,0.012241642,-0.896489767,-0.007834247,0.649043844,-0.820354431,-0.5862688,1.509513351,0.116590644,-0.448501011
0,1,0,1,1,0.193826,-0.576060551,1.516433343,0.985289694,-0.529287726,1.544755677,-0.066236972,0.050293904,-0.372372483
1,1,0,1,1,-2.075978476,0.449842572,-2.086380959,-1.368431255,0.999541401,-1.22718332,-0.924831945,0.90268056,-1.369833243
0,1,0,1,1,1.374124328,-0.533689746,0.823584438,0.312797994,-0.734592711,0.420898918,0.343482107,0.126061607,-0.859240976
0,1,0,1,1,-1.168056685,-0.181482427,-0.284973808,-0.023447856,-0.896482358,0.921400354,1.324238225,-0.214893056,2.678079931
1,1,0,1,1,0.012241642,0.279300082,0.269305315,-0.023447856,0.481414558,-0.388730545,-2.100976306,-0.110712465,0.09325084
1,1,0,1,1,-0.986472327,-0.509326532,-1.670671617,0.312797994,-0.771989776,-1.094012037,-1.140290466,0.021881015,-0.501613938
0,1,0,1,1,-0.260134895,1.062100709,1.239293781,0.312797994,0.704914246,0.138041983,0.250936865,-0.186480167,2.628507867
0,1,0,1,1,0.920163432,0.518695133,-0.007834247,-0.023447856,-2.14064866,0.792451693,-0.230410121,-0.19595113,0.468582187
0,1,0,1,1,-0.532511432,0.710423026,-0.839252932,-1.368431255,0.179576238,-0.569881167,2.286285361,-0.044415725,1.633525709
1,1,0,1,1,-0.71409579,0.27612227,-0.839252932,0.649043844,0.783533549,-0.687954069,-0.566914088,-0.120183427,2.288585137
0,1,0,1,1,-0.441719253,0.329615414,-0.700683151,-1.368431255,0.790012668,0.850697949,2.798125609,-0.186480167,0.044386947
0,1,0,1,1,-0.441719253,0.797283177,0.823584438,-1.704677105,-0.319048411,0.55486587,1.652926619,0.059764867,-0.02536803
1,1,0,1,1,1.19253997,0.907976907,-0.56211337,0.312797994,-1.598099331,-1.608588432,-1.685427522,-0.025473799,0.009332416
1,1,0,1,1,-2.075978476,0.972592384,-0.56211337,0.649043844,-1.815913677,-1.011155727,0.353541654,0.012410052,-0.001644256
1,1,0,1,1,-1.440433222,-1.723250106,-1.116392493,0.649043844,0.853111168,-1.230854908,-0.453540238,0.192358347,-0.062547078
1,1,0,1,1,0.012241642,-1.841888359,1.100724,0.985289694,0.884674731,1.120439058,-0.990283035,1.281519074,-0.18187412
1,1,0,1,1,0.012241642,-0.310183748,-1.532101836,0.985289694,0.533721396,-1.121277108,-0.763234159,0.154474495,-0.035282443
0,1,0,1,1,-0.260134895,0.108227956,-0.56211337,0.312797994,1.647079125,-0.179469786,1.204320443,0.050293904,-0.0133291
1,1,0,1,1,-0.169342716,-0.233386662,1.793572904,-0.023447856,0.32870324,-0.416793353,-0.849420912,0.561725898,-0.453812304
1,1,0,1,1,0.012241642,-0.782618225,-0.284973808,-0.359693706,1.848572957,-0.405082294,-0.693261805,0.116590644,-0.068920629
1,1,0,1,1,0.466202537,-1.078154593,-0.700683151,0.649043844,0.235470997,-1.940751792,-1.138970835,-0.347486536,0.176461091
0,1,0,1,1,-1.168056685,-1.466906734,-0.007834247,-0.023447856,0.089010527,-0.756548169,1.684495415,0.334422789,-0.225072633
0,1,0,1,1,-0.71409579,-0.84458553,-0.56211337,-0.695939555,-0.840943585,0.616500388,1.877002075,-0.584260607,0.351733749
0,1,0,1,1,0.920163432,-0.829755748,2.347852028,-1.704677105,1.119231064,0.318216525,-0.415845285,-0.186480167,0.178231522
1,1,0,1,1,0.466202537,0.387345635,-0.284973808,-0.359693706,-2.288235112,-1.545273861,-0.129458929,0.306009901,-0.323154504
0,1,0,1,1,-0.441719253,-0.261986956,-0.977822712,-0.359693706,-0.587608141,0.48861057,-0.049940453,0.448074343,-0.22542672
0,1,0,1,1,-0.441719253,2.019151276,0.546444877,1.994027243,0.166233145,0.776528994,-0.071947342,0.078706792,-0.059360303
1,1,0,1,1,-0.895680148,-0.749780853,-0.423543589,0.312797994,-0.678149027,0.334606458,-1.044749727,0.485958195,-0.501613938
1,1,0,1,1,0.012241642,0.556828856,0.407875096,-1.032185405,-1.319663087,-0.253715056,-0.772555406,0.249184124,-0.340504727
0,1,0,1,1,0.920163432,1.752744837,1.100724,-0.023447856,0.63976084,1.924937662,0.75891155,0.031351978,-0.008017807
1,1,0,1,1,0.012241642,-1.171370365,-0.007834247,-0.359693706,1.466189594,-0.64918813,0.25017589,-0.252776907,0.247278327
1,1,0,1,1,0.466202537,-0.309654113,-0.007834247,1.321535543,-1.049529867,-0.092326883,-0.807745363,-0.044415725,0.047219637
1,1,0,1,1,-0.71409579,1.079049032,0.269305315,-0.695939555,0.026733816,-1.405102803,-0.120485493,-0.281189796,0.298620822
0,1,0,1,1,0.012241642,-1.167133285,0.407875096,-1.704677105,1.430989177,0.906747714,2.112269338,-0.356957499,0.476017997
0,1,0,1,1,0.284618179,-0.89278232,-0.284973808,-0.023447856,0.556637063,2.129448794,0.96184933,-0.52743483,0.447337017
1,1,0,1,1,-0.441719253,0.443486951,0.269305315,1.657781393,0.274078999,-0.78090194,-0.400221193,0.107119681,-0.099726127
1,1,0,1,1,-0.260134895,0.084394377,-0.839252932,0.649043844,-0.496925514,-0.510604009,-0.196759724,-0.072828613,0.046511464
1,1,0,1,1,0.193826,0.588606961,-0.423543589,-0.023447856,-0.164740408,-0.634073429,-0.735741294,-0.631615421,0.530547268
0,1,0,1,1,-0.895680148,-0.410284776,0.407875096,-0.359693706,0.386166235,-0.127085405,0.95591933,-0.177009205,0.252589619
0,1,0,1,1,0.466202537,-0.391217913,-0.284973808,0.649043844,-0.88505541,0.149877199,0.770876141,-0.309602684,0.077316962
1,1,0,1,1,-0.441719253,0.637333386,-0.700683151,0.985289694,-0.062020343,0.171324102,-1.570468751,-0.309602684,0.381831074
0,1,0,0,1,-1.349641043,0.683411637,0.962154219,-2.713414654,0.771212878,0.354803256,1.251685535,-2.336388734,5.179344685
1,1,0,0,1,0.647786895,-1.352505559,-0.423543589,3.339010642,-1.167819781,-1.195974831,-1.39297706,-0.309602684,0.215056485
0,1,0,0,1,-0.623303611,-0.917145534,-0.700683151,-1.032185405,-0.740363055,0.675015144,-0.074124178,1.253106186,-0.17904143
1,1,0,0,1,-0.169342716,-0.680398658,0.962154219,2.330273093,-0.773895087,-0.538634904,-0.622998089,-0.12965439,0.026682638
1,1,0,0,1,-1.349641043,-0.934093855,0.130735534,-2.040922954,0.37901874,-0.431580194,0.476248216,-0.309602684,0.063153515
1,1,0,0,1,-1.803601939,0.910095444,-1.254962274,1.657781393,-0.556082129,-1.290796434,-0.908342508,0.931093449,-1.046198478
1,1,0,0,1,0.284618179,-0.040599498,0.130735534,1.321535543,0.457628877,-1.399819421,-0.937068457,0.959506337,-1.517841265
0,1,0,0,1,0.466202537,-0.718002748,0.269305315,-0.695939555,1.494002945,-0.124357377,0.376083563,0.324951826,-0.062901164
0,1,0,0,1,-0.260134895,-0.598834858,0.546444877,0.985289694,0.506691092,-0.321646578,0.291902566,-0.177009205,0.081920082
1,1,0,0,1,-0.260134895,1.185505679,0.407875096,3.002764792,-0.281829213,0.103546615,-0.508790676,2.029725139,-0.39397174
0,1,0,0,1,0.193826,-1.181963067,1.516433343,2.666518942,-0.848049421,0.982977745,0.249643968,-0.404312313,0.256838653
1,1,0,0,1,0.012241642,1.06104144,0.269305315,1.994027243,-0.579345499,0.178527665,-1.146543702,2.541157133,-0.302617506
0,1,0,0,1,-0.441719253,-0.930386411,-0.007834247,-0.023447856,1.110121025,0.173964432,-0.014328977,-0.319073647,0.404846675
1,1,0,0,1,0.012241642,0.651633535,-0.146404027,1.994027243,-2.177590792,0.015557339,-0.795428879,0.230242198,-0.58659462
1,1,0,0,1,-0.441719253,0.154306207,-0.146404027,0.312797994,-0.503200087,0.231647946,-0.313670223,0.561725898,-0.372018397
0,1,0,0,1,1.464916507,0.231632926,1.793572904,1.321535543,-2.241934426,0.526860836,0.539911133,-0.243305944,0.177877436
1,1,0,0,1,0.012241642,0.755971642,-0.839252932,0.312797994,0.266396758,-1.708431643,0.432278368,-0.631615421,0.113433752
1,1,0,0,1,0.012241642,1.180738965,-1.809241397,0.649043844,0.109298618,-0.963025755,-0.952326935,0.751145155,-1.460125219
1,1,0,0,1,-0.169342716,0.82694274,-0.284973808,-0.695939555,-0.84756045,0.230373361,-0.341187323,0.523842046,-0.864552269
0,1,0,0,1,-0.895680148,-1.231219127,-0.284973808,-0.695939555,2.053589846,-0.466938856,0.23432915,0.192358347,-0.028554805
1,1,0,0,1,1.646500865,-0.626375881,0.130735534,1.321535543,-0.019162482,-0.689049543,-0.193916029,-2.0901437,0.423259157
1,1,0,0,1,-0.260134895,-0.061784902,-0.977822712,-0.359693706,-0.315188529,0.09547237,0.198004633,0.533313009,-0.333068917
1,1,0,0,1,-2.529939371,-0.743425232,-0.56211337,0.312797994,0.204311309,-0.317759871,-0.579770554,-0.697912161,0.120161389
0,1,0,0,1,-0.895680148,-0.376917767,1.239293781,-2.377168804,0.343788794,-0.033235733,0.085372289,-0.641086384,0.207974761
1,1,0,0,1,0.466202537,-1.266704678,-0.284973808,0.985289694,0.308955829,-1.786800584,0.467983208,0.410190492,-0.652100563
1,1,0,0,1,-1.077264506,1.127245823,-0.284973808,-0.359693706,-0.198527727,-1.772740934,0.311074015,0.57119686,-0.482139198
1,1,0,0,1,0.193826,0.312137456,-0.977822712,-1.368431255,0.888965791,-1.084279806,-0.643725831,-0.12965439,0.028453069
1,1,0,0,1,-0.169342716,0.528758198,0.546444877,-0.023447856,0.120703256,-0.737556995,-0.224248778,0.097648718,-0.026076202
0,1,0,0,1,-1.894394118,0.091809268,-0.977822712,-1.032185405,0.43903394,0.164655054,0.831041054,0.495429158,-0.374142914
0,1,0,0,1,0.193826,-1.877903543,-0.423543589,-0.695939555,0.542834314,0.526789438,0.530088854,-1.190402229,0.371208489
0,1,0,0,1,-1.62201758,-1.185140878,-0.977822712,-1.704677105,0.274655935,0.97645752,0.085401991,-0.385370387,0.071297497
1,1,0,0,1,-0.260134895,-0.418758937,0.962154219,0.649043844,-1.552017592,-0.259136358,0.093751855,-1.095692601,0.088647719
0,1,0,0,1,-0.441719253,-0.254042432,-0.284973808,0.312797994,-1.020914149,0.348054042,0.767563135,-0.413783276,1.406910556
1,1,0,0,1,0.012241642,1.661647604,-0.007834247,2.330273093,0.276670403,-0.734830751,-1.844458725,0.83638382,-1.257587925
0,1,0,0,1,1.101747791,0.345504465,-0.56211337,-2.377168804,0.908354283,0.186380447,1.219341817,0.145003532,-0.153547226
0,1,0,0,1,2.554422655,0.872491356,6.366375672,-2.040922954,1.329999304,0.464608835,-0.483382736,-0.480080016,0.302161684
1,1,0,0,1,-1.077264506,1.684951548,0.130735534,-0.023447856,0.54681523,-2.619651349,-1.424586724,0.438603381,-0.187539499
1,1,0,0,1,0.193826,1.187094584,-0.007834247,0.312797994,-0.014493145,-0.760879871,-1.657582837,0.77008708,-0.2976603
1,1,0,0,1,0.012241642,-0.209553085,-0.007834247,0.985289694,1.573844261,-1.76259374,-1.890876013,0.334422789,-0.143278726
1,1,0,0,1,-0.441719253,0.404293958,-0.007834247,0.312797994,1.745488326,-0.588189524,-0.741625282,0.457545306,-0.137259261
1,1,0,0,1,0.556994716,0.359804612,-1.116392493,2.330273093,0.028796687,-1.0394597,-1.869723677,0.741674192,-3.049263981
0,1,0,0,1,-0.169342716,1.537183365,0.685014658,1.994027243,-1.432065414,1.369177306,-0.674355507,0.088177755,-0.033157925
1,1,0,0,1,-2.529939371,0.22686621,-4.719206795,-0.695939555,0.391378116,-1.062639964,0.11206023,0.798499969,-0.382286896
1,1,0,0,1,-0.441719253,-1.297953148,-0.839252932,0.312797994,-0.189325028,-1.116492173,0.157933652,1.736125291,-0.91447842
1,1,0,0,1,-0.895680148,-0.782618227,-0.423543589,0.649043844,-0.573412975,-0.071080141,-0.641704465,0.826912857,-0.274998784
0,1,0,0,1,-0.441719253,-0.974875755,0.823584438,-0.695939555,0.409584398,0.937145595,2.383413475,-0.953628158,0.348901059
1,1,0,0,1,-0.441719253,0.537761993,-0.146404027,-0.023447856,1.227907418,-1.985651773,-1.485828771,0.779558043,-1.019996101
0,1,0,0,1,-0.441719253,-0.430940543,-0.146404027,-0.695939555,0.915729733,0.540554615,1.593754425,-0.783150827,1.479498222
1,1,0,0,1,0.284618179,0.609792363,-1.116392493,-0.023447856,-0.356743231,-0.456490304,-0.152735893,-0.139125353,0.122285906
0,1,0,0,1,0.012241642,-2.39906445,0.962154219,0.985289694,0.327736737,0.573673824,0.568621859,-1.133576452,0.381122902
1,1,0,0,1,0.647786895,-0.468544632,0.685014658,-0.695939555,-0.510027647,-0.871871775,-0.560184009,0.239713161,-0.361749898
0,1,0,0,1,0.284618179,0.080686933,-0.146404027,0.312797994,-0.868249753,1.082398533,-0.016625792,0.258655086,-0.267208888
0,1,0,0,1,-1.168056685,0.762856898,-0.700683151,-0.023447856,-0.01068514,1.02762994,0.380140325,0.088177755,-0.101496558
0,1,0,0,1,-1.168056685,-0.25298316,-1.532101836,-1.032185405,-0.069253175,0.454190241,0.085019666,1.073157891,-1.519965782
1,1,0,0,1,-0.895680148,0.629918495,-0.977822712,1.994027243,-1.644675983,-1.258094581,-0.45871512,0.741674192,-0.898190456
0,1,0,0,1,0.738579074,-1.354094462,0.269305315,-1.368431255,0.506798787,-0.133354217,0.08926441,-2.004905034,0.320574165
0,1,0,0,1,0.920163432,0.252288693,1.516433343,0.312797994,0.907966532,1.046832984,0.221742921,1.129983669,-0.432567133
1,1,0,0,1,0.284618179,-0.984409188,-0.284973808,0.649043844,-0.581410782,-0.707126038,-0.103801188,0.230242198,-0.531711263
0,1,0,0,1,0.466202537,-1.923981794,2.902131151,-3.049660504,0.145454145,1.056234949,1.575494515,-0.52743483,0.469998532
1,1,0,0,1,-1.168056685,-0.898608306,-0.423543589,-2.377168804,1.403473703,-2.119300235,0.053348811,0.078706792,-0.02536803
0,1,0,0,1,-2.075978476,1.347044374,-0.700683151,-1.032185405,-0.365330271,0.463546655,0.431956239,0.334422789,-0.22542672
1,1,0,0,1,0.012241642,-0.990235172,-0.007834247,0.649043844,1.271735787,-1.414099867,0.104456807,2.26649921,-1.685324027
0,1,0,0,1,0.466202537,0.005478752,1.655003123,-2.377168804,-0.343269519,0.944332997,0.455431927,-0.271718833,0.106352028
1,1,0,0,1,-2.257562834,-2.001308515,-3.333508987,-0.695939555,0.261311789,-0.285355734,-0.086039059,0.306009901,-0.265438458
1,1,0,0,1,0.284618179,1.465682632,1.516433343,0.312797994,-1.019612798,0.835376064,-0.784313997,-0.177009205,0.222492294
0,1,0,0,1,0.012241642,-0.812807425,-0.56211337,-0.023447856,0.046142931,0.599456743,-0.347268768,-0.300131722,0.259671343
0,1,0,0,1,0.012241642,0.597081121,-0.007834247,-1.032185405,-0.011165597,0.657309582,-0.2589944,0.078706792,-0.096185265
0,1,0,0,1,0.012241642,-0.200549288,0.130735534,-0.359693706,-0.523258556,1.039077071,0.925862765,-0.413783276,2.937979185
0,1,0,0,1,0.466202537,-0.938860571,-0.284973808,-0.023447856,1.99188573,3.293589086,1.135795999,-0.574789644,4.972204272
0,1,0,0,1,-1.349641043,0.219980954,-0.007834247,-0.695939555,-0.061571977,0.156798288,0.825409366,-0.233834982,0.567726317
1,1,0,0,1,1.19253997,0.78192376,-0.146404027,0.312797994,-0.899169803,-0.787121415,-1.256615208,-0.177009205,0.732376389
0,1,0,0,1,0.012241642,0.923865956,-0.423543589,-0.023447856,1.409215105,0.728099957,0.704928105,-0.404312313,1.368669249
1,1,0,0,1,-0.169342716,1.144194146,-1.393532055,-2.713414654,0.726946577,0.279258955,-0.274290669,-0.082299576,0.199122607
1,1,0,0,1,-0.895680148,0.209388254,-1.116392493,0.312797994,-0.627343839,-1.386291155,-0.303962173,0.334422789,-0.653162821
1,1,0,0,1,0.012241642,-1.32231636,-0.284973808,1.994027243,1.385850653,-0.030657116,-0.833760577,0.713261303,-0.177979172
0,1,0,0,1,-0.260134895,-0.404988425,0.546444877,0.312797994,-0.375307465,0.187778297,0.362033239,-0.281189796,0.742998974
1,1,0,0,1,-2.075978476,1.263362035,-0.700683151,-0.023447856,0.352845475,-1.153620451,-0.277520675,-1.228286081,0.797882332
1,1,0,0,1,0.738579074,-1.466377097,1.377863562,-0.023447856,0.453976093,-1.347240462,-0.062866562,-0.451667127,0.449107448
1,1,0,0,1,-0.71409579,-0.986527727,-0.977822712,3.002764792,-0.517796633,-0.670352585,-0.059581681,0.57119686,-1.48774394
0,1,0,0,1,-1.077264506,-1.52516659,0.546444877,-1.368431255,-0.486711226,0.360323218,0.763030509,-0.338015573,1.108415909
0,1,0,0,1,0.284618179,-0.401280979,0.962154219,0.649043844,-1.230357665,0.80872395,0.474995277,-0.120183427,0.121577734
1,1,0,0,1,-0.623303611,1.057333995,-1.116392493,0.985289694,0.21035966,-1.153367438,-0.171521924,0.353364715,-2.900547786
0,1,0,0,1,0.284618179,1.449263944,0.823584438,0.985289694,-0.868398444,1.036100814,-0.073374934,-0.158067279,0.505761236
0,1,0,0,1,0.012241642,-1.48438469,1.377863562,-0.023447856,-1.286438274,-0.386264105,0.501172581,0.182887384,-1.191727896
0,1,0,0,1,0.920163432,-0.223323597,1.239293781,0.312797994,3.416784059,1.457835934,-0.057671414,-0.309602684,0.645625276
0,1,0,0,1,1.19253997,0.966766398,0.130735534,0.985289694,-1.853258381,1.522406067,0.657442661,1.243635223,-0.988482431
1,1,0,0,1,0.193826,-0.463248281,-0.423543589,2.666518942,-1.01502864,-0.54991563,-0.556628495,0.561725898,-1.480662217
0,1,0,0,1,-2.711523729,-2.08552049,-2.086380959,0.312797994,-0.747614555,0.47664488,1.339517321,-0.158067279,0.920042063
0,1,0,0,1,0.193826,0.784571935,0.962154219,-0.359693706,-0.855266222,1.806103382,1.068061005,-0.214893056,2.745356305
0,1,0,0,1,0.012241642,-0.394925358,-0.284973808,-0.695939555,0.178128943,0.852967928,1.713547429,-0.101241502,4.237829541
0,1,0,0,1,0.738579074,1.45720847,1.100724,-1.368431255,0.557927171,0.657705015,1.600171476,-0.12965439,0.480621117
0,1,0,0,1,-1.349641043,0.685530177,0.962154219,-2.713414654,-0.146496995,-0.005885402,0.781081226,-1.322995709,1.619362262
0,1,0,0,1,-1.077264506,-0.49767456,-0.977822712,0.312797994,0.444944135,0.185767952,0.250139771,0.040822941,-1.818814516
1,1,0,0,1,0.466202537,0.149539489,1.377863562,1.321535543,-0.955051754,-0.405193699,-0.864141894,0.097648718,-4.24961612
0,1,0,0,1,0.466202537,0.930221577,0.962154219,0.649043844,0.346219201,0.198040934,0.72565704,-0.044415725,0.289768668
